Time (s),Current (nA)
15:50:57.995,1.848
15:50:57.995,1.684
15:50:57.995,1.231
15:50:57.995,0.906
15:50:57.995,0.587
15:50:57.995,0.522
15:50:57.995,0.416
15:50:57.995,0.103
15:50:57.995,0.016
15:50:57.995,0.192
15:50:57.995,0.065
15:50:57.995,0.032
15:50:58.011,0.099
15:50:58.011,0.039
15:50:58.011,0.209
15:50:58.011,0.063
15:50:58.011,0.108
15:50:58.011,-0.035
15:50:58.011,-0.247
15:50:58.011,-0.517
15:50:58.011,-0.66
15:50:58.011,-0.633
15:50:58.011,-1.131
15:50:58.011,-2.129
15:50:58.011,-3.344
15:50:58.011,-3.08
15:50:58.011,-1.982
15:50:58.011,-1.634
15:50:58.011,-2.822
15:50:58.011,-3.609
15:50:58.011,-3.916
15:50:58.011,-4.324
15:50:58.137,-4.728
15:50:58.137,-4.57
15:50:58.137,-3.912
15:50:58.137,-4.089
15:50:58.137,-4.263
15:50:58.137,-4.414
15:50:58.137,-4.579
15:50:58.137,-4.343
15:50:58.137,-4.295
15:50:58.137,-3.875
15:50:58.153,-3.721
15:50:58.153,-3.516
15:50:58.153,-3.575
15:50:58.153,-3.738
15:50:58.153,-3.679
15:50:58.153,-3.896
15:50:58.153,-3.906
15:50:58.153,-4.064
15:50:58.153,-5.088
15:50:58.153,-5.641
15:50:58.153,-4.014
15:50:58.153,-3.882
15:50:58.153,-4.25
15:50:58.166,-5.167
15:50:58.166,-5.58
15:50:58.166,-5.491
15:50:58.169,-5.682
15:50:58.169,-5.179
15:50:58.169,-5.064
15:50:58.169,-4.718
15:50:58.169,-4.883
15:50:58.169,-4.87
15:50:58.175,-4.751
15:50:58.175,-4.61
15:50:58.175,-4.175
15:50:58.175,-4.029
15:50:58.175,-3.974
15:50:58.175,-3.974
15:50:58.175,-3.604
15:50:58.175,-3.545
15:50:58.175,-3.376
15:50:58.175,-3.272
15:50:58.175,-3.378
15:50:58.184,-3.247
15:50:58.184,-2.815
15:50:58.184,-3.121
15:50:58.184,-3.422
15:50:58.184,-2.33
15:50:58.184,-2.748
15:50:58.184,-2.26
15:50:58.184,-2.355
15:50:58.184,-1.956
15:50:58.184,-1.733
15:50:58.184,-1.322
15:50:58.184,-0.823
15:50:58.184,-0.372
15:50:58.184,-0.33
15:50:58.184,-0.203
15:50:58.184,-0.146
15:50:58.184,0.03
15:50:58.184,-0.089
15:50:58.184,-0.01
15:50:58.184,-0.079
15:50:58.184,-0.062
15:50:58.184,-0.116
15:50:58.184,0.024
15:50:58.184,0.146
15:50:58.184,-0.002
15:50:58.200,0.372
15:50:58.200,0.49
15:50:58.200,0.621
15:50:58.200,0.838
15:50:58.200,1.062
15:50:58.200,1.214
15:50:58.200,2.482
15:50:58.200,3.262
15:50:58.200,3.131
15:50:58.200,1.716
15:50:58.200,2.112
15:50:58.200,3.141
15:50:58.200,3.729
15:50:58.200,4.413
15:50:58.200,4.699
15:50:58.200,4.5
15:50:58.200,4.465
15:50:58.200,4.038
15:50:58.200,4.113
15:50:58.200,4.359
15:50:58.200,4.4
15:50:58.216,4.562
15:50:58.216,4.644
15:50:58.216,4.593
15:50:58.216,4.493
15:50:58.216,4.068
15:50:58.216,4.1
15:50:58.216,3.888
15:50:58.216,3.658
15:50:58.216,3.834
15:50:58.216,3.913
15:50:58.216,3.9
15:50:58.216,4.072
15:50:58.216,4.088
15:50:58.216,4.149
15:50:58.216,4.52
15:50:58.216,5.179
15:50:58.216,5.135
15:50:58.216,3.815
15:50:58.216,4.001
15:50:58.216,4.556
15:50:58.216,5.342
15:50:58.216,5.595
15:50:58.216,5.549
15:50:58.231,5.749
15:50:58.231,5.441
15:50:58.231,5.02
15:50:58.231,4.894
15:50:58.231,4.864
15:50:58.231,4.904
15:50:58.231,4.76
15:50:58.231,4.479
15:50:58.231,3.931
15:50:58.231,3.996
15:50:58.231,3.869
15:50:58.231,3.649
15:50:58.231,3.522
15:50:58.231,3.654
15:50:58.231,3.39
15:50:58.231,3.397
15:50:58.231,2.916
15:50:58.231,2.977
15:50:58.231,3.524
15:50:58.231,3.359
15:50:58.247,2.856
15:50:58.247,2.248
15:50:58.247,2.32
15:50:58.247,2.168
15:50:58.247,1.976
15:50:58.247,1.898
15:50:58.247,1.534
15:50:58.247,0.758
15:50:58.247,0.538
15:50:58.247,0.475
15:50:58.247,0.413
15:50:58.247,0.279
15:50:58.247,0.338
15:50:58.247,0.133
15:50:58.247,0.203
15:50:58.247,0.152
15:50:58.247,-0.002
15:50:58.247,0.143
15:50:58.247,0.201
15:50:58.247,0.101
15:50:58.247,-0.032
15:50:58.247,-0.114
15:50:58.263,-0.465
15:50:58.263,-0.555
15:50:58.263,-0.949
15:50:58.263,-1.006
15:50:58.263,-1.905
15:50:58.263,-3.099
15:50:58.263,-3.447
15:50:58.263,-2.328
15:50:58.263,-1.657
15:50:58.263,-2.902
15:50:58.263,-3.803
15:50:58.263,-4.243
15:50:58.263,-4.405
15:50:58.263,-4.626
15:50:58.263,-4.425
15:50:58.263,-4.067
15:50:58.263,-3.984
15:50:58.263,-4.273
15:50:58.263,-4.245
15:50:58.263,-4.612
15:50:58.263,-4.464
15:50:58.263,-4.433
15:50:58.263,-4.252
15:50:58.278,-3.891
15:50:58.278,-3.916
15:50:58.278,-3.666
15:50:58.278,-3.547
15:50:58.278,-3.836
15:50:58.278,-3.682
15:50:58.278,-3.642
15:50:58.278,-3.997
15:50:58.278,-3.997
15:50:58.278,-4.123
15:50:58.278,-4.563
15:50:58.278,-5.499
15:50:58.278,-5.456
15:50:58.278,-4.441
15:50:58.278,-3.755
15:50:58.278,-4.523
15:50:58.278,-5.065
15:50:58.278,-5.535
15:50:58.278,-5.562
15:50:58.278,-5.449
15:50:58.278,-5.115
15:50:58.278,-5.096
15:50:58.278,-4.851
15:50:58.278,-4.899
15:50:58.294,-4.853
15:50:58.294,-4.674
15:50:58.294,-4.464
15:50:58.294,-4.057
15:50:58.294,-4.0
15:50:58.294,-3.585
15:50:58.294,-3.637
15:50:58.294,-3.555
15:50:58.294,-3.413
15:50:58.294,-3.23
15:50:58.294,-3.407
15:50:58.294,-3.365
15:50:58.294,-2.956
15:50:58.294,-2.991
15:50:58.294,-3.47
15:50:58.294,-3.635
15:50:58.294,-2.724
15:50:58.294,-2.525
15:50:58.294,-2.452
15:50:58.294,-2.335
15:50:58.294,-1.945
15:50:58.294,-1.653
15:50:58.310,-1.455
15:50:58.341,-0.859
15:50:58.341,-0.557
15:50:58.341,-0.491
15:50:58.341,-0.273
15:50:58.341,-0.159
15:50:58.341,-0.36
15:50:58.341,-0.284
15:50:58.341,0.002
15:50:58.341,0.027
15:50:58.341,-0.011
15:50:58.341,0.09
15:50:58.341,0.027
15:50:58.341,-0.169
15:50:58.341,-0.004
15:50:58.341,0.114
15:50:58.341,0.179
15:50:58.341,0.312
15:50:58.341,0.628
15:50:58.341,0.363
15:50:58.341,0.938
15:50:58.357,0.809
15:50:58.357,1.191
15:50:58.357,2.248
15:50:58.357,3.476
15:50:58.357,3.204
15:50:58.357,1.46
15:50:58.357,2.102
15:50:58.357,3.098
15:50:58.357,4.149
15:50:58.357,4.457
15:50:58.357,4.552
15:50:58.357,4.848
15:50:58.357,4.105
15:50:58.357,4.049
15:50:58.357,4.259
15:50:58.357,4.463
15:50:58.357,4.658
15:50:58.357,4.518
15:50:58.357,4.58
15:50:58.372,4.415
15:50:58.372,4.054
15:50:58.373,4.009
15:50:58.373,3.601
15:50:58.373,3.674
15:50:58.373,4.018
15:50:58.373,3.8
15:50:58.373,3.893
15:50:58.373,4.199
15:50:58.373,4.261
15:50:58.373,4.107
15:50:58.373,5.17
15:50:58.373,5.69
15:50:58.373,4.889
15:50:58.373,3.746
15:50:58.373,3.974
15:50:58.373,5.005
15:50:58.373,5.7
15:50:58.373,5.483
15:50:58.373,5.395
15:50:58.373,5.767
15:50:58.373,5.368
15:50:58.373,5.057
15:50:58.373,4.79
15:50:58.373,5.072
15:50:58.389,4.699
15:50:58.389,4.781
15:50:58.389,4.344
15:50:58.389,4.25
15:50:58.389,4.026
15:50:58.389,3.98
15:50:58.389,3.798
15:50:58.389,3.941
15:50:58.389,3.505
15:50:58.389,3.489
15:50:58.389,3.446
15:50:58.389,2.92
15:50:58.389,2.955
15:50:58.389,3.471
15:50:58.389,3.596
15:50:58.389,3.226
15:50:58.389,2.452
15:50:58.389,2.217
15:50:58.389,2.453
15:50:58.389,2.273
15:50:58.389,1.711
15:50:58.389,1.51
15:50:58.389,1.241
15:50:58.389,0.619
15:50:58.404,0.52
15:50:58.404,0.454
15:50:58.404,0.455
15:50:58.404,0.088
15:50:58.404,0.294
15:50:58.404,0.213
15:50:58.404,0.137
15:50:58.412,0.14
15:50:58.414,0.094
15:50:58.414,0.149
15:50:58.414,0.251
15:50:58.414,0.192
15:50:58.414,0.069
15:50:58.414,-0.166
15:50:58.414,-0.15
15:50:58.414,-0.398
15:50:58.420,-0.748
15:50:58.422,-0.926
15:50:58.422,-1.35
15:50:58.422,-2.694
15:50:58.425,-3.18
15:50:58.425,-1.682
15:50:58.425,-2.501
15:50:58.425,-3.605
15:50:58.425,-4.22
15:50:58.425,-4.446
15:50:58.425,-4.513
15:50:58.425,-4.588
15:50:58.425,-3.998
15:50:58.425,-4.053
15:50:58.425,-4.154
15:50:58.425,-4.257
15:50:58.436,-4.598
15:50:58.436,-4.459
15:50:58.436,-4.354
15:50:58.436,-3.915
15:50:58.436,-3.905
15:50:58.436,-3.616
15:50:58.436,-3.467
15:50:58.436,-3.554
15:50:58.436,-3.848
15:50:58.436,-3.625
15:50:58.436,-3.765
15:50:58.436,-4.033
15:50:58.436,-4.068
15:50:58.436,-3.99
15:50:58.436,-4.604
15:50:58.449,-5.428
15:50:58.449,-5.299
15:50:58.449,-3.977
15:50:58.452,-3.96
15:50:58.455,-4.702
15:50:58.455,-5.571
15:50:58.455,-5.423
15:50:58.455,-5.607
15:50:58.455,-5.22
15:50:58.455,-5.111
15:50:58.461,-5.0
15:50:58.461,-4.822
15:50:58.461,-4.794
15:50:58.461,-4.641
15:50:58.461,-4.444
15:50:58.461,-3.921
15:50:58.461,-3.804
15:50:58.461,-3.835
15:50:58.468,-3.631
15:50:58.468,-3.568
15:50:58.468,-3.261
15:50:58.468,-3.38
15:50:58.468,-3.26
15:50:58.468,-2.869
15:50:58.468,-2.911
15:50:58.468,-3.448
15:50:58.468,-2.944
15:50:58.468,-2.39
15:50:58.468,-2.298
15:50:58.468,-2.193
15:50:58.468,-1.872
15:50:58.468,-1.767
15:50:58.468,-1.693
15:50:58.468,-1.236
15:50:58.468,-0.513
15:50:58.468,-0.242
15:50:58.468,-0.168
15:50:58.468,-0.249
15:50:58.468,-0.044
15:50:58.485,0.031
15:50:58.485,-0.051
15:50:58.485,0.023
15:50:58.485,0.004
15:50:58.485,-0.019
15:50:58.485,-0.02
15:50:58.485,-0.132
15:50:58.485,-0.007
15:50:58.485,0.096
15:50:58.485,0.228
15:50:58.485,0.39
15:50:58.485,0.486
15:50:58.485,0.924
15:50:58.485,1.383
15:50:58.485,1.017
15:50:58.485,2.195
15:50:58.485,3.526
15:50:58.485,2.981
15:50:58.485,1.737
15:50:58.485,2.25
15:50:58.485,3.582
15:50:58.485,4.242
15:50:58.500,4.452
15:50:58.500,4.729
15:50:58.500,4.529
15:50:58.500,4.162
15:50:58.500,4.144
15:50:58.500,4.256
15:50:58.500,4.467
15:50:58.500,4.626
15:50:58.500,4.52
15:50:58.500,4.592
15:50:58.500,4.053
15:50:58.500,4.064
15:50:58.500,3.714
15:50:58.500,3.695
15:50:58.500,3.966
15:50:58.500,3.942
15:50:58.500,3.782
15:50:58.500,3.972
15:50:58.500,4.202
15:50:58.500,4.317
15:50:58.500,4.172
15:50:58.516,4.943
15:50:58.516,5.716
15:50:58.516,5.248
15:50:58.516,4.359
15:50:58.516,3.906
15:50:58.516,4.258
15:50:58.516,5.114
15:50:58.516,5.692
15:50:58.516,5.698
15:50:58.516,5.626
15:50:58.516,5.37
15:50:58.516,5.216
15:50:58.516,4.862
15:50:58.516,4.697
15:50:58.516,4.804
15:50:58.516,4.597
15:50:58.516,4.178
15:50:58.516,4.027
15:50:58.516,3.89
15:50:58.516,3.75
15:50:58.516,3.638
15:50:58.516,3.601
15:50:58.531,3.364
15:50:58.531,3.368
15:50:58.531,2.971
15:50:58.531,3.025
15:50:58.531,3.623
15:50:58.531,3.413
15:50:58.531,2.737
15:50:58.531,2.445
15:50:58.531,2.146
15:50:58.531,2.382
15:50:58.531,2.306
15:50:58.531,1.795
15:50:58.531,1.569
15:50:58.531,1.328
15:50:58.531,0.839
15:50:58.531,0.419
15:50:58.531,0.339
15:50:58.531,0.372
15:50:58.531,0.429
15:50:58.531,-0.001
15:50:58.531,0.044
15:50:58.531,0.086
15:50:58.531,-0.025
15:50:58.547,0.104
15:50:58.547,0.112
15:50:58.547,0.111
15:50:58.547,0.182
15:50:58.547,0.132
15:50:58.547,0.177
15:50:58.547,-0.224
15:50:58.547,-0.276
15:50:58.547,-0.431
15:50:58.547,-0.646
15:50:58.547,-0.843
15:50:58.547,-1.038
15:50:58.547,-1.466
15:50:58.547,-2.686
15:50:58.547,-2.963
15:50:58.547,-2.481
15:50:58.547,-1.709
15:50:58.547,-2.702
15:50:58.547,-3.54
15:50:58.547,-3.925
15:50:58.547,-4.495
15:50:58.563,-4.498
15:50:58.563,-3.976
15:50:58.563,-3.987
15:50:58.563,-4.388
15:50:58.563,-4.502
15:50:58.563,-4.519
15:50:58.563,-4.507
15:50:58.563,-3.901
15:50:58.563,-4.056
15:50:58.563,-3.475
15:50:58.563,-3.591
15:50:58.563,-3.804
15:50:58.563,-3.808
15:50:58.563,-3.777
15:50:58.563,-4.07
15:50:58.563,-4.047
15:50:58.563,-4.139
15:50:58.563,-5.244
15:50:58.563,-5.558
15:50:58.563,-5.19
15:50:58.563,-3.615
15:50:58.563,-3.982
15:50:58.563,-4.649
15:50:58.579,-5.447
15:50:58.579,-5.425
15:50:58.579,-5.627
15:50:58.579,-5.477
15:50:58.579,-4.988
15:50:58.579,-5.132
15:50:58.579,-4.878
15:50:58.579,-4.574
15:50:58.579,-4.699
15:50:58.579,-4.302
15:50:58.579,-3.993
15:50:58.579,-3.849
15:50:58.579,-3.783
15:50:58.579,-3.61
15:50:58.579,-3.614
15:50:58.579,-3.274
15:50:58.579,-3.396
15:50:58.579,-3.313
15:50:58.579,-3.01
15:50:58.579,-2.883
15:50:58.579,-3.339
15:50:58.595,-3.649
15:50:58.595,-2.578
15:50:58.595,-2.128
15:50:58.595,-2.243
15:50:58.595,-1.692
15:50:58.595,-1.658
15:50:58.595,-1.163
15:50:58.595,-0.782
15:50:58.595,-0.511
15:50:58.595,-0.344
15:50:58.595,-0.356
15:50:58.595,-0.209
15:50:58.595,-0.214
15:50:58.595,-0.052
15:50:58.595,-0.028
15:50:58.595,0.128
15:50:58.595,0.089
15:50:58.595,-0.049
15:50:58.595,-0.069
15:50:58.595,0.008
15:50:58.595,0.088
15:50:58.595,0.305
15:50:58.595,0.531
15:50:58.595,0.78
15:50:58.611,0.864
15:50:58.611,1.142
15:50:58.611,1.395
15:50:58.611,3.328
15:50:58.611,2.772
15:50:58.611,1.778
15:50:58.611,1.872
15:50:58.611,2.612
15:50:58.611,3.482
15:50:58.611,4.319
15:50:58.611,4.561
15:50:58.611,4.827
15:50:58.611,4.267
15:50:58.611,4.05
15:50:58.611,4.534
15:50:58.611,4.295
15:50:58.611,4.101
15:50:58.611,4.108
15:50:58.611,3.577
15:50:58.611,3.645
15:50:58.611,3.848
15:50:58.611,4.002
15:50:58.611,3.774
15:50:58.611,4.117
15:50:58.627,4.163
15:50:58.627,4.125
15:50:58.627,4.603
15:50:58.627,5.22
15:50:58.627,5.496
15:50:58.627,4.903
15:50:58.627,3.924
15:50:58.627,5.056
15:50:58.627,5.691
15:50:58.627,5.499
15:50:58.627,5.457
15:50:58.627,5.592
15:50:58.627,5.313
15:50:58.627,5.041
15:50:58.627,4.928
15:50:58.627,4.979
15:50:58.627,4.808
15:50:58.627,4.571
15:50:58.627,4.448
15:50:58.627,3.998
15:50:58.627,4.04
15:50:58.627,3.971
15:50:58.627,3.615
15:50:58.627,3.478
15:50:58.627,3.353
15:50:58.643,3.44
15:50:58.643,3.167
15:50:58.643,2.884
15:50:58.643,3.11
15:50:58.643,3.727
15:50:58.643,3.275
15:50:58.643,2.346
15:50:58.643,2.372
15:50:58.643,2.31
15:50:58.643,2.236
15:50:58.643,1.941
15:50:58.643,1.642
15:50:58.643,1.423
15:50:58.643,0.868
15:50:58.643,0.514
15:50:58.643,0.487
15:50:58.643,0.322
15:50:58.643,0.239
15:50:58.643,0.187
15:50:58.643,0.104
15:50:58.643,0.065
15:50:58.643,0.071
15:50:58.643,-0.053
15:50:58.643,-0.009
15:50:58.659,0.328
15:50:58.659,0.166
15:50:58.659,-0.443
15:50:58.659,-0.192
15:50:58.659,-0.259
15:50:58.659,-0.636
15:50:58.659,-0.877
15:50:58.659,-1.07
15:50:58.659,-1.107
15:50:58.659,-1.856
15:50:58.659,-3.194
15:50:58.659,-2.907
15:50:58.659,-1.723
15:50:58.659,-1.761
15:50:58.659,-2.813
15:50:58.659,-4.019
15:50:58.675,-4.437
15:50:58.675,-4.562
15:50:58.675,-4.105
15:50:58.675,-4.114
15:50:58.675,-4.263
15:50:58.675,-4.294
15:50:58.675,-4.461
15:50:58.675,-4.419
15:50:58.675,-4.556
15:50:58.675,-4.296
15:50:58.675,-3.954
15:50:58.675,-3.847
15:50:58.675,-3.481
15:50:58.675,-3.552
15:50:58.675,-3.61
15:50:58.675,-3.944
15:50:58.675,-3.73
15:50:58.675,-3.989
15:50:58.675,-4.012
15:50:58.675,-4.218
15:50:58.675,-4.483
15:50:58.675,-5.296
15:50:58.675,-5.457
15:50:58.690,-5.337
15:50:58.690,-3.606
15:50:58.690,-4.224
15:50:58.690,-5.173
15:50:58.690,-5.732
15:50:58.690,-5.539
15:50:58.690,-5.435
15:50:58.690,-5.252
15:50:58.690,-5.117
15:50:58.690,-5.113
15:50:58.690,-5.03
15:50:58.690,-4.932
15:50:58.690,-4.577
15:50:58.690,-4.662
15:50:58.690,-4.39
15:50:58.690,-4.071
15:50:58.690,-4.019
15:50:58.690,-3.709
15:50:58.690,-3.645
15:50:58.690,-3.568
15:50:58.690,-3.512
15:50:58.690,-3.282
15:50:58.690,-3.3
15:50:58.706,-3.355
15:50:58.706,-2.807
15:50:58.706,-3.046
15:50:58.706,-3.419
15:50:58.706,-2.817
15:50:58.706,-2.363
15:50:58.706,-2.287
15:50:58.706,-2.312
15:50:58.706,-2.137
15:50:58.706,-1.566
15:50:58.706,-1.322
15:50:58.706,-0.981
15:50:58.706,-0.597
15:50:58.706,-0.385
15:50:58.706,-0.264
15:50:58.706,-0.191
15:50:58.706,-0.247
15:50:58.706,-0.125
15:50:58.706,-0.066
15:50:58.706,-0.08
15:50:58.722,-0.136
15:50:58.722,0.196
15:50:58.722,0.037
15:50:58.722,-0.131
15:50:58.722,-0.098
15:50:58.722,0.072
15:50:58.722,0.409
15:50:58.722,0.262
15:50:58.722,0.577
15:50:58.722,0.7
15:50:58.722,1.013
15:50:58.722,1.148
15:50:58.722,2.057
15:50:58.722,3.462
15:50:58.722,3.465
15:50:58.722,1.846
15:50:58.722,1.95
15:50:58.722,2.845
15:50:58.735,4.318
15:50:58.735,4.234
15:50:58.735,4.639
15:50:58.735,4.624
15:50:58.738,4.213
15:50:58.738,3.956
15:50:58.738,4.059
15:50:58.738,4.408
15:50:58.738,4.517
15:50:58.738,4.714
15:50:58.738,4.574
15:50:58.738,4.567
15:50:58.738,4.347
15:50:58.738,4.031
15:50:58.738,3.631
15:50:58.738,3.576
15:50:58.738,3.865
15:50:58.738,3.951
15:50:58.738,3.745
15:50:58.738,4.083
15:50:58.738,4.147
15:50:58.738,4.177
15:50:58.738,4.439
15:50:58.738,5.656
15:50:58.738,5.608
15:50:58.754,4.825
15:50:58.754,3.777
15:50:58.754,4.443
15:50:58.754,5.117
15:50:58.754,5.581
15:50:58.754,5.615
15:50:58.754,5.427
15:50:58.754,5.664
15:50:58.754,5.387
15:50:58.754,4.972
15:50:58.754,4.758
15:50:58.754,4.837
15:50:58.754,4.99
15:50:58.754,4.797
15:50:58.754,4.424
15:50:58.754,4.035
15:50:58.754,3.972
15:50:58.754,3.933
15:50:58.754,4.04
15:50:58.754,3.358
15:50:58.754,3.273
15:50:58.754,3.354
15:50:58.754,3.35
15:50:58.770,2.818
15:50:58.770,3.312
15:50:58.770,3.68
15:50:58.770,3.093
15:50:58.774,2.331
15:50:58.774,2.235
15:50:58.774,2.401
15:50:58.778,2.338
15:50:58.778,1.828
15:50:58.778,1.567
15:50:58.778,1.333
15:50:58.778,0.904
15:50:58.778,0.514
15:50:58.778,0.425
15:50:58.778,0.374
15:50:58.778,0.246
15:50:58.786,0.218
15:50:58.786,0.255
15:50:58.786,0.072
15:50:58.786,0.072
15:50:58.786,0.099
15:50:58.786,0.134
15:50:58.786,0.196
15:50:58.786,0.042
15:50:58.786,0.234
15:50:58.786,-0.198
15:50:58.786,-0.199
15:50:58.786,-0.338
15:50:58.786,-0.762
15:50:58.786,-0.867
15:50:58.786,-0.952
15:50:58.786,-1.522
15:50:58.786,-2.431
15:50:58.786,-3.067
15:50:58.786,-1.809
15:50:58.786,-1.518
15:50:58.786,-2.579
15:50:58.786,-3.358
15:50:58.801,-4.065
15:50:58.801,-4.468
15:50:58.801,-4.668
15:50:58.801,-4.348
15:50:58.801,-4.105
15:50:58.806,-4.042
15:50:58.806,-4.306
15:50:58.806,-4.262
15:50:58.806,-4.455
15:50:58.806,-4.638
15:50:58.806,-4.362
15:50:58.806,-4.209
15:50:58.806,-4.038
15:50:58.806,-3.867
15:50:58.806,-3.603
15:50:58.806,-3.664
15:50:58.806,-3.614
15:50:58.806,-3.866
15:50:58.806,-3.674
15:50:58.806,-4.097
15:50:58.806,-4.213
15:50:58.806,-4.037
15:50:58.817,-4.488
15:50:58.817,-5.381
15:50:58.817,-5.341
15:50:58.817,-3.956
15:50:58.817,-3.536
15:50:58.817,-4.172
15:50:58.817,-4.869
15:50:58.817,-5.512
15:50:58.817,-5.558
15:50:58.817,-5.291
15:50:58.817,-5.077
15:50:58.817,-4.994
15:50:58.817,-4.79
15:50:58.817,-4.636
15:50:58.817,-4.741
15:50:58.817,-4.511
15:50:58.817,-3.823
15:50:58.817,-3.886
15:50:58.817,-3.675
15:50:58.817,-3.715
15:50:58.817,-3.447
15:50:58.817,-3.279
15:50:58.817,-3.19
15:50:58.833,-3.169
15:50:58.833,-2.883
15:50:58.833,-3.153
15:50:58.833,-3.392
15:50:58.833,-3.696
15:50:58.833,-2.026
15:50:58.833,-2.499
15:50:58.833,-2.707
15:50:58.833,-2.299
15:50:58.833,-1.852
15:50:58.833,-1.544
15:50:58.833,-1.341
15:50:58.833,-1.018
15:50:58.833,-0.662
15:50:58.833,-0.443
15:50:58.833,-0.252
15:50:58.833,-0.274
15:50:58.833,-0.203
15:50:58.833,-0.191
15:50:58.833,-0.07
15:50:58.833,0.316
15:50:58.833,-0.095
15:50:58.833,0.032
15:50:58.833,-0.099
15:50:58.849,-0.073
15:50:58.849,0.023
15:50:58.958,0.241
15:50:58.972,0.297
15:50:58.972,0.424
15:50:58.974,0.799
15:50:58.974,0.751
15:50:58.974,1.197
15:50:58.974,2.025
15:50:58.974,3.662
15:50:58.974,2.651
15:50:58.974,1.407
15:50:58.974,2.217
15:50:58.974,3.554
15:50:58.974,4.112
15:50:58.974,4.517
15:50:58.974,4.732
15:50:58.974,4.393
15:50:58.974,3.838
15:50:58.974,4.163
15:50:58.974,4.487
15:50:58.974,4.344
15:50:58.974,4.574
15:50:58.988,4.726
15:50:58.988,4.596
15:50:58.988,4.543
15:50:58.990,3.997
15:50:58.990,3.983
15:50:58.990,3.73
15:50:58.993,3.806
15:50:58.993,3.886
15:50:58.993,3.778
15:50:58.993,3.864
15:50:58.993,4.139
15:50:58.993,4.232
15:50:58.993,4.208
15:50:58.993,5.01
15:50:58.993,5.677
15:50:58.993,5.344
15:50:58.993,3.633
15:50:58.993,4.15
15:50:58.993,5.64
15:50:58.993,5.64
15:50:58.993,5.456
15:50:58.993,5.61
15:50:59.006,5.375
15:50:59.006,4.986
15:50:59.006,4.687
15:50:59.006,5.051
15:50:59.006,4.704
15:50:59.006,4.803
15:50:59.006,4.429
15:50:59.006,4.159
15:50:59.006,3.904
15:50:59.006,3.924
15:50:59.006,3.805
15:50:59.006,3.58
15:50:59.006,3.344
15:50:59.006,3.334
15:50:59.006,3.457
15:50:59.006,3.308
15:50:59.006,3.32
15:50:59.006,3.771
15:50:59.006,2.983
15:50:59.022,2.863
15:50:59.022,2.341
15:50:59.022,2.229
15:50:59.022,2.27
15:50:59.022,1.872
15:50:59.022,1.649
15:50:59.022,1.141
15:50:59.022,0.803
15:50:59.022,0.499
15:50:59.022,0.504
15:50:59.022,0.408
15:50:59.022,0.297
15:50:59.022,-0.007
15:50:59.022,0.04
15:50:59.022,0.214
15:50:59.022,0.081
15:50:59.022,0.052
15:50:59.022,0.082
15:50:59.022,0.2
15:50:59.022,0.195
15:50:59.022,0.035
15:50:59.022,-0.077
15:50:59.038,-0.062
15:50:59.038,-0.438
15:50:59.038,-0.562
15:50:59.038,-0.607
15:50:59.038,-0.984
15:50:59.038,-1.132
15:50:59.038,-2.06
15:50:59.038,-3.067
15:50:59.038,-3.055
15:50:59.038,-1.564
15:50:59.038,-2.108
15:50:59.038,-3.144
15:50:59.038,-3.739
15:50:59.038,-4.083
15:50:59.038,-4.493
15:50:59.038,-4.606
15:50:59.038,-4.254
15:50:59.038,-4.027
15:50:59.038,-4.079
15:50:59.038,-4.273
15:50:59.038,-4.323
15:50:59.038,-4.53
15:50:59.054,-4.318
15:50:59.054,-4.376
15:50:59.054,-3.96
15:50:59.054,-3.944
15:50:59.054,-3.536
15:50:59.054,-3.656
15:50:59.054,-3.757
15:50:59.054,-3.92
15:50:59.054,-3.722
15:50:59.054,-3.824
15:50:59.054,-4.05
15:50:59.054,-4.073
15:50:59.054,-4.094
15:50:59.054,-4.832
15:50:59.054,-5.509
15:50:59.054,-5.18
15:50:59.054,-3.724
15:50:59.054,-4.031
15:50:59.054,-4.814
15:50:59.054,-5.549
15:50:59.054,-5.524
15:50:59.070,-5.411
15:50:59.070,-5.668
15:50:59.070,-5.0
15:50:59.070,-5.126
15:50:59.070,-4.796
15:50:59.070,-4.753
15:50:59.070,-4.662
15:50:59.070,-4.494
15:50:59.070,-4.335
15:50:59.070,-4.036
15:50:59.070,-3.784
15:50:59.070,-3.813
15:50:59.070,-3.536
15:50:59.070,-3.348
15:50:59.070,-3.308
15:50:59.070,-3.35
15:50:59.070,-3.225
15:50:59.070,-2.895
15:50:59.070,-2.959
15:50:59.070,-3.529
15:50:59.070,-2.495
15:50:59.086,-2.302
15:50:59.086,-2.207
15:50:59.086,-2.062
15:50:59.086,-1.879
15:50:59.086,-1.354
15:50:59.086,-0.882
15:50:59.086,-0.501
15:50:59.086,-0.336
15:50:59.086,-0.305
15:50:59.086,-0.021
15:50:59.086,0.109
15:50:59.086,-0.044
15:50:59.086,-0.026
15:50:59.086,0.048
15:50:59.086,0.091
15:50:59.086,-0.114
15:50:59.086,-0.175
15:50:59.086,-0.03
15:50:59.086,0.124
15:50:59.101,0.123
15:50:59.101,0.292
15:50:59.101,0.979
15:50:59.101,0.671
15:50:59.101,0.979
15:50:59.101,1.359
15:50:59.101,2.183
15:50:59.101,3.434
15:50:59.101,2.952
15:50:59.101,1.768
15:50:59.101,2.072
15:50:59.101,2.691
15:50:59.101,3.884
15:50:59.101,4.387
